,count,country,result.taxonid,result.scientific_name,result.subspecies,result.rank,result.subpopulation,result.category
425,10293,us,1168,Amphigyra alabamensis,NA,NA,NA,EX
426,10293,us,19044,Amphinaias asperata,NA,NA,NA,LR/nt
427,10293,us,19045,Amphinaias couchiana,NA,NA,NA,CR
428,10293,us,19047,Amphinaias houstonensis,NA,NA,NA,LR/nt
429,10293,us,189128,Amphinaias nodulata,NA,NA,NA,LC
430,10293,us,189523,Amphinaias pustulosa,NA,NA,NA,LC
431,10293,us,19049,Amphinaias refulgens,NA,NA,NA,LR/nt
432,10293,us,163359,Amphioctopus burryi,NA,NA,NA,LC
433,10293,us,64263809,Amphiscirpus nevadensis,NA,NA,NA,LC
434,10293,us,22721194,Amphispiza bilineata,NA,NA,NA,LC
435,10293,us,22721200,Amphispiza quinquestriata,NA,NA,NA,LC
436,10293,us,154728,Amphistichus koelzi,NA,NA,NA,LC
437,10293,us,162899,Amphitretus pelagicus,NA,NA,NA,LC
438,10293,us,59074,Amphiuma means,NA,NA,NA,LC
439,10293,us,59075,Amphiuma pholeter,NA,NA,NA,NT
440,10293,us,59076,Amphiuma tridactylum,NA,NA,NA,LC
441,10293,us,50049394,Amygdalus andersonii,NA,NA,NA,LC
442,10293,us,50025687,Amygdalus minutiflora,NA,NA,NA,NT
443,10293,us,50025974,Amygdalus texana,NA,NA,NA,NT
444,10293,us,118831686,Amynthas agrestis,NA,NA,NA,LC
445,10293,us,118818651,Amynthas tokioensis,NA,NA,NA,LC
446,10293,us,164405,Anacamptis palustris,NA,NA,NA,LC
447,10293,us,161681,Anacanthobatis folirostris,NA,NA,NA,DD
448,10293,us,161494,Anacanthobatis longirostris,NA,NA,NA,DD
449,10293,us,187555,Anampses chrysocephalus,NA,NA,NA,LC
450,10293,us,187758,Anampses cuvier,NA,NA,NA,LC
451,10293,us,195674,Anarchias similis,NA,NA,NA,LC
452,10293,us,46107620,Anarchopterus criniger,NA,NA,NA,LC
453,10293,us,46107890,Anarchopterus tectus,NA,NA,NA,LC
454,10293,us,22680301,Anas acuta,NA,NA,NA,LC
455,10293,us,22680287,Anas bahamensis,NA,NA,NA,LC
456,10293,us,22729717,Anas crecca,NA,NA,NA,LC
457,10293,us,22680178,Anas fulvigula,NA,NA,NA,LC
458,10293,us,22680203,Anas laysanensis,NA,NA,NA,CR
459,10293,us,22680186,Anas platyrhynchos,NA,NA,NA,LC
460,10293,us,22680174,Anas rubripes,NA,NA,NA,LC
461,10293,us,22680199,Anas wyvilliana,NA,NA,NA,EN
462,10293,us,49254643,Anax amazili,NA,NA,NA,LC
463,10293,us,165012,Anax concolor,NA,NA,NA,LC
464,10293,us,165081,Anax junius,NA,NA,NA,LC
465,10293,us,164953,Anax longipes,NA,NA,NA,LC
466,10293,us,50959519,Anax walsinghami,NA,NA,NA,LC
467,10293,us,54570,Anaxyrus americanus,NA,NA,NA,LC
468,10293,us,54583,Anaxyrus baxteri,NA,NA,NA,EW
469,10293,us,3179,Anaxyrus boreas,NA,NA,NA,LC
470,10293,us,54599,Anaxyrus californicus,NA,NA,NA,EN
471,10293,us,3180,Anaxyrus canorus,NA,NA,NA,EN
472,10293,us,54612,Anaxyrus cognatus,NA,NA,NA,LC
473,10293,us,54626,Anaxyrus debilis,NA,NA,NA,LC
474,10293,us,3169,Anaxyrus exsul,NA,NA,NA,VU
475,10293,us,54640,Anaxyrus fowleri,NA,NA,NA,LC
476,10293,us,54661,Anaxyrus hemiophrys,NA,NA,NA,LC
477,10293,us,3170,Anaxyrus houstonensis,NA,NA,NA,EN
478,10293,us,54709,Anaxyrus microscaphus,NA,NA,NA,LC
479,10293,us,3181,Anaxyrus nelsoni,NA,NA,NA,EN
480,10293,us,54739,Anaxyrus punctatus,NA,NA,NA,LC
481,10293,us,54743,Anaxyrus quercicus,NA,NA,NA,LC
482,10293,us,3173,Anaxyrus retiformis,NA,NA,NA,LC
483,10293,us,54761,Anaxyrus speciosus,NA,NA,NA,LC
484,10293,us,54777,Anaxyrus terrestris,NA,NA,NA,LC
485,10293,us,54798,Anaxyrus woodhousii,NA,NA,NA,LC
486,10293,us,16405644,Anchoa cayorum,NA,NA,NA,LC
487,10293,us,98888849,Anchoa compressa,NA,NA,NA,LC
488,10293,us,16405685,Anchoa cubana,NA,NA,NA,LC
489,10293,us,154975,Anchoa delicatissima,NA,NA,NA,LC
490,10293,us,16406327,Anchoa hepsetus,NA,NA,NA,LC
491,10293,us,16406525,Anchoa lamprotaenia,NA,NA,NA,LC
492,10293,us,191214,Anchoa lyolepis,NA,NA,NA,LC
493,10293,us,190222,Anchoa mitchilli,NA,NA,NA,LC
494,10293,us,16406934,Anchoviella perfasciata,NA,NA,NA,LC
495,10293,us,163050,Ancistrocheirus lesueuri,NA,NA,NA,LC
496,10293,us,163102,Ancistroteuthis lichtensteini,NA,NA,NA,LC
497,10293,us,190345,Ancylopsetta dilecta,NA,NA,NA,LC
498,10293,us,190129,Ancylopsetta ommata,NA,NA,NA,LC
499,10293,us,60761659,Andira inermis,NA,NA,NA,LC
500,10293,us,64263821,Andromeda polifolia,NA,NA,NA,LC
501,10293,us,13506888,Andropogon virginicus,NA,NA,NA,LC
502,10293,us,1282,Aneides aeneus,NA,NA,NA,NT
503,10293,us,59115,Aneides ferreus,NA,NA,NA,NT
504,10293,us,59116,Aneides flavipunctatus,NA,NA,NA,NT
505,10293,us,59117,Aneides hardii,NA,NA,NA,LC
506,10293,us,59118,Aneides lugubris,NA,NA,NA,LC
507,10293,us,59119,Aneides vagrans,NA,NA,NA,NT
508,10293,us,64263861,Angelica atropurpurea,NA,NA,NA,LC
509,10293,us,166189,Anguilla marmorata,NA,NA,NA,LC
510,10293,us,191108,Anguilla rostrata,NA,NA,NA,EN
511,10293,us,1299,Anguispira picta,NA,NA,NA,DD
512,10293,us,22696702,Anhinga anhinga,NA,NA,NA,LC
513,10293,us,176953,Aniseia martinicensis,NA,NA,NA,LC
514,10293,us,183736,Anisotremus davidsonii,NA,NA,NA,LC
515,10293,us,194408,Anisotremus surinamensis,NA,NA,NA,DD
516,10293,us,194409,Anisotremus virginicus,NA,NA,NA,LC
517,10293,us,62227,Anniella pulchra,NA,NA,NA,LC
518,10293,us,188974,Anodonta beringiana,NA,NA,NA,LC
519,10293,us,189603,Anodonta implicata,NA,NA,NA,LC
520,10293,us,91149898,Anodonta nuttalliana,NA,NA,NA,VU
521,10293,us,189487,Anodonta oregonensis,NA,NA,NA,LC
522,10293,us,1312,Anodontoides radiatus,NA,NA,NA,NT
523,10293,us,44091,Anoectochilus sandvicensis,NA,NA,NA,VU
524,10293,us,64188,Anolis carolinensis,NA,NA,NA,LC
525,10293,us,18123960,Anoplogaster cornuta,NA,NA,NA,LC
526,10293,us,18123632,Anotopterus pharao,NA,NA,NA,LC
527,10293,us,22727746,Anous ceruleus,NA,NA,NA,LC
528,10293,us,22694799,Anous minutus,NA,NA,NA,LC
529,10293,us,22694794,Anous stolidus,NA,NA,NA,LC
530,10293,us,22679881,Anser albifrons,NA,NA,NA,LC
531,10293,us,22679872,Anser brachyrhynchus,NA,NA,NA,LC
532,10293,us,22679896,Anser caerulescens,NA,NA,NA,LC
533,10293,us,22679919,Anser canagicus,NA,NA,NA,NT
534,10293,us,22679886,Anser erythropus,NA,NA,NA,VU
535,10293,us,22679875,Anser fabalis,NA,NA,NA,LC
536,10293,us,22679909,Anser rossii,NA,NA,NA,LC
537,10293,us,155277,Antennarius analis,NA,NA,NA,LC
538,10293,us,190459,Antennarius multiocellatus,NA,NA,NA,LC
539,10293,us,16406979,Antennarius striatus,NA,NA,NA,LC
540,10293,us,16407002,Anthias nicholsi,NA,NA,NA,LC
541,10293,us,20666401,Anthias woodsi,NA,NA,NA,LC
542,10293,us,1617,Anthicus sacramento,NA,NA,NA,EN
543,10293,us,22687125,Anthracothorax prevostii,NA,NA,NA,LC
544,10293,us,22718560,Anthus cervinus,NA,NA,NA,LC
545,10293,us,22718553,Anthus gustavi,NA,NA,NA,LC
546,10293,us,22718550,Anthus hodgsoni,NA,NA,NA,LC
547,10293,us,22718575,Anthus rubescens,NA,NA,NA,LC
548,10293,us,22718591,Anthus spragueii,NA,NA,NA,VU
549,10293,us,22718546,Anthus trivialis,NA,NA,NA,LC
550,10293,us,91150638,Antidesma platyphyllum,NA,NA,NA,LC
551,10293,us,91150722,Antidesma platyphyllum var. hillebrandii,hillebrandii,var.,NA,EN
552,10293,us,22692078,Antigone canadensis,NA,NA,NA,LC
553,10293,us,16407132,Antigonia capros,NA,NA,NA,LC
554,10293,us,154928,Antigonia combatia,NA,NA,NA,LC
555,10293,us,1677,Antilocapra americana,NA,NA,NA,LC
556,10293,us,1681,Antilope cervicapra,NA,NA,NA,LC
557,10293,us,155287,Antimora microlepis,NA,NA,NA,DD
558,10293,us,190385,Antimora rostrata,NA,NA,NA,LC
559,10293,us,29626,Antrobia breweri,NA,NA,NA,VU
560,10293,us,1786,Antrobia culveri,NA,NA,NA,EN
561,10293,us,1787,Antrolana lira,NA,NA,NA,VU
562,10293,us,22736398,Antrostomus arizonae,NA,NA,NA,LC
563,10293,us,22689778,Antrostomus carolinensis,NA,NA,NA,NT
564,10293,us,22689801,Antrostomus ridgwayi,NA,NA,NA,LC
565,10293,us,22736393,Antrostomus vociferus,NA,NA,NA,NT
566,10293,us,1790,Antrozous pallidus,NA,NA,NA,LC
567,10293,us,165597,Apalone ferox,NA,NA,NA,LC
568,10293,us,165596,Apalone mutica,NA,NA,NA,LC
569,10293,us,163451,Apalone spinifera,NA,NA,NA,LC
570,10293,us,51302922,Apanisagrion lais,NA,NA,NA,LC
571,10293,us,154731,Apeltes quadracus,NA,NA,NA,LC
572,10293,us,1831,Aphaenogaster bidentatus,NA,NA,NA,VU
573,10293,us,1854,Aphaostracon asthenes,NA,NA,NA,VU
574,10293,us,189643,Aphaostracon chalarogyrus,NA,NA,NA,VU
575,10293,us,189655,Aphaostracon hypohyalinum,NA,NA,NA,LC
576,10293,us,1855,Aphaostracon monas,NA,NA,NA,VU
577,10293,us,1858,Aphaostracon pycnus,NA,NA,NA,VU
578,10293,us,189695,Aphaostracon xynoelictum,NA,NA,NA,DD
579,10293,us,194289,Aphareus furca,NA,NA,NA,LC
580,10293,us,194360,Aphareus rutilans,NA,NA,NA,LC
581,10293,us,103727785,Aphelocoma californica,NA,NA,NA,LC
582,10293,us,22705629,Aphelocoma coerulescens,NA,NA,NA,VU
583,10293,us,22724967,Aphelocoma wollweberi,NA,NA,NA,LC
584,10293,us,202607,Aphredoderus sayanus,NA,NA,NA,LC
585,10293,us,51178524,Aphylla angustifolia,NA,NA,NA,LC
586,10293,us,164956,Aphylla protracta,NA,NA,NA,LC
587,10293,us,165030,Aphylla williamsoni,NA,NA,NA,LC
588,10293,us,57453548,Aphyonus gelatinosus,NA,NA,NA,LC
589,10293,us,164203,Apium graveolens,NA,NA,NA,LC
590,10293,us,199221,Aplatophis chauliodus,NA,NA,NA,LC
591,10293,us,69623954,Aplexa elongata,NA,NA,NA,LC
592,10293,us,193261,Aplodinotus grunniens,NA,NA,NA,LC
593,10293,us,1869,Aplodontia rufa,NA,NA,NA,LC
594,10293,us,185925,Apogon aurolineatus,NA,NA,NA,LC
595,10293,us,185923,Apogon binotatus,NA,NA,NA,LC
596,10293,us,185930,Apogon gouldi,NA,NA,NA,LC
597,10293,us,183756,Apogon guadalupensis,NA,NA,NA,LC
598,10293,us,185926,Apogon lachneri,NA,NA,NA,LC
599,10293,us,185927,Apogon leptocaulus,NA,NA,NA,LC
600,10293,us,185937,Apogon maculatus,NA,NA,NA,LC
601,10293,us,183403,Apogon pacificus,NA,NA,NA,LC
602,10293,us,185934,Apogon phenax,NA,NA,NA,LC
603,10293,us,185938,Apogon pillionatus,NA,NA,NA,LC
604,10293,us,190973,Apogon planifrons,NA,NA,NA,LC
605,10293,us,185931,Apogon pseudomaculatus,NA,NA,NA,LC
606,10293,us,185935,Apogon quadrisquamatus,NA,NA,NA,LC
607,10293,us,185936,Apogon townsendi,NA,NA,NA,LC
608,10293,us,165834,Apolemichthys arcuatus,NA,NA,NA,LC
609,10293,us,69584035,Aporops bilinearis,NA,NA,NA,LC
610,10293,us,19711761,Apostichopus johnsoni,NA,NA,NA,DD
611,10293,us,19711843,Apostichopus leukothele,NA,NA,NA,LC
612,10293,us,180368,Apostichopus parvimensis,NA,NA,NA,VU
613,10293,us,40737,Appalachia arcana,NA,NA,NA,VU
614,10293,us,194379,Aprion virescens,NA,NA,NA,LC
615,10293,us,44209,Apristurus brunneus,NA,NA,NA,DD
616,10293,us,44572,Apristurus canutus,NA,NA,NA,DD
617,10293,us,44215,Apristurus kampae,NA,NA,NA,DD
618,10293,us,44216,Apristurus laurussonii,NA,NA,NA,DD
619,10293,us,44599,Apristurus manis,NA,NA,NA,LC
620,10293,us,42700,Apristurus melanoasper,NA,NA,NA,LC
621,10293,us,44221,Apristurus parvipinnis,NA,NA,NA,DD
622,10293,us,44224,Apristurus profundorum,NA,NA,NA,DD
623,10293,us,44639,Apristurus riveri,NA,NA,NA,DD
624,10293,us,44226,Apristurus spongiceps,NA,NA,NA,DD
625,10293,us,198996,Aprognathodon platyventris,NA,NA,NA,LC
626,10293,us,155126,Apsilus dentatus,NA,NA,NA,LC
627,10293,us,199287,Apterichtus ansp,NA,NA,NA,LC
628,10293,us,154939,Apterichtus kendalli,NA,NA,NA,LC
629,10293,us,22686800,Apus apus,NA,NA,NA,LC
630,10293,us,22686845,Apus pacificus,NA,NA,NA,LC
631,10293,us,22696060,Aquila chrysaetos,NA,NA,NA,LC
632,10293,us,22692174,Aramus guarauna,NA,NA,NA,LC
633,10293,us,22685577,Ara severus,NA,NA,NA,LC
634,10293,us,22685752,Aratinga nenday,NA,NA,NA,LC
635,10293,us,2017,Arborimus albipes,NA,NA,NA,LC
636,10293,us,42615,Arborimus longicaudus,NA,NA,NA,NT
637,10293,us,2018,Arborimus pomo,NA,NA,NA,NT
638,10293,us,61220272,Arbutus menziesii,NA,NA,NA,LC
639,10293,us,51364268,Archilestes californicus,NA,NA,NA,LC
640,10293,us,49254284,Archilestes grandis,NA,NA,NA,LC
641,10293,us,22688196,Archilochus alexandri,NA,NA,NA,LC
642,10293,us,22688193,Archilochus colubris,NA,NA,NA,LC
643,10293,us,189650,Archiphysa laphami,NA,NA,NA,DD
644,10293,us,189684,Archiphysa sonomae,NA,NA,NA,DD
645,10293,us,163265,Architeuthis dux,NA,NA,NA,LC
646,10293,us,202432,Archoplites interruptus,NA,NA,NA,EN
647,10293,us,170223,Archosargus probatocephalus,NA,NA,NA,LC
648,10293,us,170156,Archosargus rhomboidalis,NA,NA,NA,LC
649,10293,us,189137,Arcidens confragosus,NA,NA,NA,LC
650,10293,us,2114,Arcidens wheeleri,NA,NA,NA,EN
651,10293,us,185939,Arcos nudus,NA,NA,NA,LC
652,10293,us,64264082,Arctanthemum arcticum,NA,NA,NA,LC
653,10293,us,170052,Arctides guineensis,NA,NA,NA,LC
654,10293,us,170063,Arctides regalis,NA,NA,NA,LC
655,10293,us,2061,Arctocephalus townsendi,NA,NA,NA,LC
656,10293,us,161889,Arctophila fulva,NA,NA,NA,LC
657,10293,us,37563,Arctostaphylos catalinae,NA,NA,NA,VU
658,10293,us,194997,Arctozenus risso,NA,NA,NA,LC
659,10293,us,22697043,Ardea alba,NA,NA,NA,LC
660,10293,us,22696998,Ardea herodias,NA,NA,NA,LC
661,10293,us,22727668,Ardea intermedia,NA,NA,NA,LC
662,10293,us,22698182,Ardenna bulleri,NA,NA,NA,VU
663,10293,us,22698188,Ardenna carneipes,NA,NA,NA,NT
664,10293,us,22698195,Ardenna creatopus,NA,NA,NA,VU
665,10293,us,22698201,Ardenna gravis,NA,NA,NA,LC
666,10293,us,22698209,Ardenna grisea,NA,NA,NA,NT
667,10293,us,22698175,Ardenna pacifica,NA,NA,NA,LC
668,10293,us,22698216,Ardenna tenuirostris,NA,NA,NA,LC
669,10293,us,22693336,Arenaria interpres,NA,NA,NA,LC
670,10293,us,22693341,Arenaria melanocephala,NA,NA,NA,LC
671,10293,us,64264102,Arethusa bulbosa,NA,NA,NA,LC
672,10293,us,183969,Argentina sialis,NA,NA,NA,LC
673,10293,us,16407217,Argentina striata,NA,NA,NA,LC
674,10293,us,51332132,Argia agrioides,NA,NA,NA,LC
675,10293,us,165033,Argia alberta,NA,NA,NA,LC
676,10293,us,80679593,Argia anceps,NA,NA,NA,LC
677,10293,us,164989,Argia apicalis,NA,NA,NA,LC
678,10293,us,51332186,Argia barretti,NA,NA,NA,LC
679,10293,us,51332190,Argia bipunctulata,NA,NA,NA,LC
680,10293,us,51332193,Argia carlcooki,NA,NA,NA,LC
681,10293,us,51332201,Argia cuprea,NA,NA,NA,LC
682,10293,us,51332230,Argia emma,NA,NA,NA,LC
683,10293,us,51332233,Argia extranea,NA,NA,NA,LC
684,10293,us,51332246,Argia fumipennis,NA,NA,NA,LC
685,10293,us,51332260,Argia harknessi,NA,NA,NA,LC
686,10293,us,51332278,Argia hinei,NA,NA,NA,LC
687,10293,us,51332292,Argia immunda,NA,NA,NA,LC
688,10293,us,51332305,Argia lacrimans,NA,NA,NA,LC
689,10293,us,63224,Argia leonorae,NA,NA,NA,LC
690,10293,us,164962,Argia lugens,NA,NA,NA,LC
691,10293,us,165038,Argia moesta,NA,NA,NA,LC
692,10293,us,51332325,Argia munda,NA,NA,NA,LC
693,10293,us,51332329,Argia nahuana,NA,NA,NA,LC
694,10293,us,51332333,Argia oenea,NA,NA,NA,LC
695,10293,us,165024,Argia pallens,NA,NA,NA,LC
696,10293,us,63539,Argia pima,NA,NA,NA,LC
697,10293,us,164970,Argia plana,NA,NA,NA,LC
698,10293,us,63225,Argia rhoadsi,NA,NA,NA,LC
699,10293,us,63222,Argia sabino,NA,NA,NA,LC
700,10293,us,51332337,Argia sedula,NA,NA,NA,LC
701,10293,us,165097,Argia tarascana,NA,NA,NA,LC
702,10293,us,51332343,Argia tezpi,NA,NA,NA,LC
703,10293,us,164981,Argia tibialis,NA,NA,NA,LC
704,10293,us,51332350,Argia tonto,NA,NA,NA,LC
705,10293,us,49254591,Argia translata,NA,NA,NA,LC
706,10293,us,51332354,Argia vivida,NA,NA,NA,LC
707,10293,us,163080,Argonauta argo,NA,NA,NA,LC
708,10293,us,163391,Argonauta boettgeri,NA,NA,NA,LC
709,10293,us,163211,Argonauta hians,NA,NA,NA,LC
710,10293,us,2100,Argyresthia castaneella,NA,NA,NA,EX
711,10293,us,190130,Argyripnus atlanticus,NA,NA,NA,LC
712,10293,us,18253276,Argyropelecus aculeatus,NA,NA,NA,LC
713,10293,us,190118,Argyropelecus affinis,NA,NA,NA,LC
714,10293,us,18253282,Argyropelecus gigas,NA,NA,NA,LC
715,10293,us,154998,Argyropelecus hemigymnus,NA,NA,NA,LC
716,10293,us,21132859,Argyropelecus sladeni,NA,NA,NA,LC
717,10293,us,44112,Argyroxiphium caliginis,NA,NA,NA,VU
718,10293,us,44113,Argyroxiphium kauense,NA,NA,NA,CR
719,10293,us,44157,Argyroxiphium sandwicense,NA,NA,NA,VU
720,10293,us,44159,Argyroxiphium sandwicense subsp. macrocephalum,macrocephalum,subsp.,NA,VU
721,10293,us,44158,Argyroxiphium sandwicense subsp. sandwicense,sandwicense,subsp.,NA,CR
722,10293,us,44078,Argyroxiphium virescens,NA,NA,NA,EX
723,10293,us,51178530,Arigomphus cornutus,NA,NA,NA,LC
724,10293,us,51178538,Arigomphus furcifer,NA,NA,NA,LC
725,10293,us,51178553,Arigomphus lentulus,NA,NA,NA,LC
726,10293,us,51178568,Arigomphus maxwelli,NA,NA,NA,LC
727,10293,us,51178585,Arigomphus pallidus,NA,NA,NA,LC
728,10293,us,51178605,Arigomphus submedianus,NA,NA,NA,LC
729,10293,us,51178639,Arigomphus villosipes,NA,NA,NA,LC
730,10293,us,152093,Ariocarpus fissuratus,NA,NA,NA,LC
731,10293,us,16407630,Ariomma bondi,NA,NA,NA,LC
732,10293,us,190252,Ariomma melanum,NA,NA,NA,LC
733,10293,us,16407645,Ariomma regulus,NA,NA,NA,LC
734,10293,us,190456,Ariopsis felis,NA,NA,NA,LC
735,10293,us,190166,Ariosoma anale,NA,NA,NA,LC
736,10293,us,194968,Ariosoma balearicum,NA,NA,NA,LC
737,10293,us,155266,Ariosoma selenops,NA,NA,NA,LC
738,10293,us,44392137,Aristida purpurea,NA,NA,NA,LC
739,10293,us,60469232,Aristostomias lunifer,NA,NA,NA,LC
740,10293,us,21132898,Aristostomias polydactylus,NA,NA,NA,LC
741,10293,us,190353,Aristostomias tittmanni,NA,NA,NA,LC
742,10293,us,21132901,Aristostomias xenostoma,NA,NA,NA,LC
743,10293,us,63734,Arizona elegans,NA,NA,NA,LC
744,10293,us,2115,Armatobalanus nefrens,NA,NA,NA,DD
745,10293,us,2116,Armsia petasus,NA,NA,NA,CR
746,10293,us,69741187,Arnoglossus debilis,NA,NA,NA,LC
747,10293,us,193699,Arothron hispidus,NA,NA,NA,LC
748,10293,us,193662,Arothron meleagris,NA,NA,NA,LC
749,10293,us,22721392,Arremonops rufivirgatus,NA,NA,NA,LC
750,10293,us,155015,Artediellichthys nigripinnis,NA,NA,NA,LC
751,10293,us,2117,Artemia monica,NA,NA,NA,LR/cd
752,10293,us,91150858,Artemisia kauaiensis,NA,NA,NA,CR
753,10293,us,103780113,Artemisiospiza belli,NA,NA,NA,LC
754,10293,us,103780166,Artemisiospiza nevadensis,NA,NA,NA,LC
755,10293,us,164340,Arundo donax,NA,NA,NA,LC
756,10293,us,54413,Ascaphus montanus,NA,NA,NA,LC
757,10293,us,54414,Ascaphus truei,NA,NA,NA,LC
758,10293,us,39183,Aschisma kansanum,NA,NA,NA,VU
759,10293,us,64264135,Asclepias exaltata,NA,NA,NA,LC
760,10293,us,64264155,Asclepias incarnata,NA,NA,NA,LC
761,10293,us,69779638,Aseraggodes borehami,NA,NA,NA,LC
762,10293,us,69779937,Aseraggodes holcomi,NA,NA,NA,DD
763,10293,us,69780323,Aseraggodes therese,NA,NA,NA,LC
764,10293,us,2160,Ashmunella pasonis,NA,NA,NA,LR/nt
765,10293,us,30379,Asimina tetramera,NA,NA,NA,EN
766,10293,us,135958357,Asimina triloba,NA,NA,NA,LC
767,10293,us,22689531,Asio flammeus,NA,NA,NA,LC
768,10293,us,22689507,Asio otus,NA,NA,NA,LC
769,10293,us,13507050,Asparagus aethiopicus,NA,NA,NA,LC
770,10293,us,163112,Asperoteuthis acanthoderma,NA,NA,NA,LC
771,10293,us,176064,Asperoteuthis mangoldae,NA,NA,NA,DD
772,10293,us,19002684,Asphodelus fistulosus,NA,NA,NA,LC
773,10293,us,64249,Aspidoscelis arizonae,NA,NA,NA,NT
774,10293,us,64251,Aspidoscelis burti,NA,NA,NA,LC
775,10293,us,64262,Aspidoscelis dixoni,NA,NA,NA,NT
776,10293,us,64264,Aspidoscelis exsanguis,NA,NA,NA,LC
777,10293,us,64265,Aspidoscelis flagellicauda,NA,NA,NA,LC
778,10293,us,64267,Aspidoscelis gularis,NA,NA,NA,LC
779,10293,us,64269,Aspidoscelis gypsi,NA,NA,NA,VU
780,10293,us,4996,Aspidoscelis hyperythra,NA,NA,NA,LC
781,10293,us,64270,Aspidoscelis inornata,NA,NA,NA,LC
782,10293,us,64272,Aspidoscelis laredoensis,NA,NA,NA,LC
783,10293,us,64278,Aspidoscelis neomexicana,NA,NA,NA,LC
784,10293,us,64279,Aspidoscelis neotesselata,NA,NA,NA,NT
785,10293,us,64281,Aspidoscelis pai,NA,NA,NA,LC
786,10293,us,64286,Aspidoscelis septemvittata,NA,NA,NA,LC
787,10293,us,64287,Aspidoscelis sexlineata,NA,NA,NA,LC
788,10293,us,64288,Aspidoscelis sonorae,NA,NA,NA,LC
789,10293,us,64289,Aspidoscelis tesselata,NA,NA,NA,LC
790,10293,us,64290,Aspidoscelis tigris,NA,NA,NA,LC
791,10293,us,64291,Aspidoscelis uniparens,NA,NA,NA,LC
792,10293,us,64292,Aspidoscelis velox,NA,NA,NA,LC
793,10293,us,78774453,Asplenium dielerectum,NA,NA,NA,CR
794,10293,us,78774610,Asplenium dielfalcatum,NA,NA,NA,CR
795,10293,us,80229055,Asplenium diellaciniatum,NA,NA,NA,CR
796,10293,us,80229074,Asplenium dielmannii,NA,NA,NA,CR
797,10293,us,78774640,Asplenium dielpallidum,NA,NA,NA,CR
798,10293,us,78775516,Asplenium unisorum,NA,NA,NA,CR
799,10293,us,190169,Asquamiceps caeruleus,NA,NA,NA,LC
800,10293,us,2179,Assiminea infirma,NA,NA,NA,VU
801,10293,us,15208241,Assiminea nitida,NA,NA,NA,LC
802,10293,us,2182,Assiminea pecos,NA,NA,NA,EN
803,10293,us,91151440,Astelia argyrocoma,NA,NA,NA,EN
804,10293,us,44079,Astelia waialealae,NA,NA,NA,CR
805,10293,us,69741907,Asterorhombus filifer,NA,NA,NA,LC
806,10293,us,19035773,Aster subulatus,NA,NA,NA,LC
807,10293,us,180493,Astichopus multifidus,NA,NA,NA,LC
808,10293,us,19892777,Astragalus altus,NA,NA,NA,EN
809,10293,us,19891964,Astragalus calycosus,NA,NA,NA,LC
810,10293,us,19892208,Astragalus castetteri,NA,NA,NA,NT
811,10293,us,19892240,Astragalus cobrensis,NA,NA,NA,LC
812,10293,us,19892442,Astragalus coltonii,NA,NA,NA,LC
813,10293,us,19892983,Astragalus cottamii,NA,NA,NA,LC
814,10293,us,19891488,Astragalus crassicarpus,NA,NA,NA,LC
815,10293,us,19893114,Astragalus crotalariae,NA,NA,NA,LC
816,10293,us,19892382,Astragalus didymocarpus,NA,NA,NA,LC
817,10293,us,19892581,Astragalus ensiformis,NA,NA,NA,LC
818,10293,us,19892709,Astragalus flexuosus,NA,NA,NA,LC
819,10293,us,19892516,Astragalus geyeri,NA,NA,NA,LC
820,10293,us,19892548,Astragalus harrisonii,NA,NA,NA,NT
821,10293,us,19892575,Astragalus inyoensis,NA,NA,NA,NT
822,10293,us,19891930,Astragalus kolymensis,NA,NA,NA,LC
823,10293,us,19892168,Astragalus lentiginosus,NA,NA,NA,LC
824,10293,us,19893094,Astragalus leucolobus,NA,NA,NA,VU
825,10293,us,19893117,Astragalus miser,NA,NA,NA,LC
826,10293,us,19892003,Astragalus mollissimus,NA,NA,NA,LC
827,10293,us,19891799,Astragalus molybdenus,NA,NA,NA,LC
828,10293,us,19892274,Astragalus nuttallianus,NA,NA,NA,LC
829,10293,us,19892057,Astragalus oophorus,NA,NA,NA,LC
830,10293,us,19892692,Astragalus pachypus,NA,NA,NA,LC
831,10293,us,19891567,Astragalus piutensis,NA,NA,NA,LC
832,10293,us,19892093,Astragalus pubentissimus,NA,NA,NA,LC
833,10293,us,19892697,Astragalus schmolliae,NA,NA,NA,CR
834,10293,us,19892102,Astragalus sinuatus,NA,NA,NA,CR
835,10293,us,19891748,Astragalus sparsiflorus,NA,NA,NA,LC
836,10293,us,19892179,Astragalus tener,NA,NA,NA,EN
837,10293,us,19892607,Astragalus terminalis,NA,NA,NA,LC
838,10293,us,19892715,Astragalus whitneyi,NA,NA,NA,LC
839,10293,us,19892792,Astragalus williamsii,NA,NA,NA,LC
840,10293,us,133446,Astrangia poculata,NA,NA,NA,LC
841,10293,us,185868,Astrapogon alutus,NA,NA,NA,LC
842,10293,us,185870,Astrapogon puncticulatus,NA,NA,NA,LC
843,10293,us,185869,Astrapogon stellatus,NA,NA,NA,DD
844,10293,us,190373,Astronesthes atlanticus,NA,NA,NA,LC
845,10293,us,18256447,Astronesthes gemmifer,NA,NA,NA,DD
846,10293,us,21132910,Astronesthes indicus,NA,NA,NA,LC
847,10293,us,190229,Astronesthes leucopogon,NA,NA,NA,LC
